Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780040367,100,,Aggregated,126.700000,0.000000,15,21,26,29,40,52,68,80,220,250,260,20665,0,15,20.669604737049983,3.6186999641358852,256.479199975729,34.19477377207839
1780040368,100,,Aggregated,125.900000,0.000000,15,21,26,29,40,52,68,80,220,250,260,20795,0,15,20.658890708894017,3.6186999641358852,256.479199975729,34.195527771098824
1780040369,100,,Aggregated,125.400000,0.000000,15,21,25,29,40,52,67,80,220,250,260,20922,0,15,20.607714276459145,3.6186999641358852,256.479199975729,34.206672402256
1780040370,100,,Aggregated,125.700000,0.000000,15,21,25,29,40,52,67,80,210,250,260,21053,0,15,20.597527739132275,3.6186999641358852,256.479199975729,34.20524390823161
1780040371,100,,Aggregated,125.800000,0.000000,15,21,25,29,39,52,67,80,210,250,260,21189,0,15,20.560623431547114,3.6186999641358852,256.479199975729,34.20288829109444
1780040372,100,,Aggregated,126.400000,0.000000,15,21,25,29,39,52,67,79,210,250,260,21313,0,15,20.527572739188855,3.6186999641358852,256.479199975729,34.20166095810069
1780040373,100,,Aggregated,126.700000,0.000000,15,21,25,29,39,52,67,79,210,250,260,21448,0,15,20.519950162727127,3.6186999641358852,256.479199975729,34.20225662066393
1780040374,100,,Aggregated,127.500000,0.000000,15,21,25,29,39,52,67,79,210,250,260,21586,0,15,20.47987452009218,3.6186999641358852,256.479199975729,34.209441304549244
1780040375,100,,Aggregated,128.100000,0.000000,15,21,25,29,39,52,67,79,210,250,260,21711,0,15,20.4712908521515,3.6186999641358852,256.479199975729,34.21155174796186
1780040376,100,,Aggregated,128.000000,0.000000,15,21,25,28,39,52,67,79,210,250,260,21839,0,15,20.431004775486514,3.6186999641358852,256.479199975729,34.204862860021066
1780040377,100,,Aggregated,129.400000,0.000000,15,21,25,28,39,51,67,79,210,250,260,21969,0,15,20.391683735762168,3.6186999641358852,256.479199975729,34.204606490964544
1780040378,100,,Aggregated,129.400000,0.000000,15,21,25,28,39,51,67,79,210,250,260,22097,0,15,20.354324926063512,3.6186999641358852,256.479199975729,34.20930443046567
1780040379,100,,Aggregated,129.400000,0.000000,15,21,25,28,39,51,67,79,210,250,260,22229,0,15,20.331086197779502,3.6186999641358852,256.479199975729,34.21134553961042
1780040380,100,,Aggregated,129.500000,0.000000,15,21,25,28,39,51,66,78,210,250,260,22359,0,15,20.30289584462961,3.6186999641358852,256.479199975729,34.21543897312044
1780040381,100,,Aggregated,129.700000,0.000000,15,21,25,28,39,51,66,78,210,250,260,22482,0,15,20.255846779218682,3.6186999641358852,256.479199975729,34.20843341339739
1780040382,100,,Aggregated,130.100000,0.000000,15,21,25,28,39,51,66,78,210,250,260,22612,0,15,20.20345907442621,3.6186999641358852,256.479199975729,34.20661595612949
1780040383,100,,Aggregated,130.300000,0.000000,15,20,25,28,39,51,66,78,210,250,260,22745,0,15,20.160679375275986,3.6186999641358852,256.479199975729,34.215519894482306
