Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780040047,50,,Aggregated,33.000000,0.000000,10,12,13,14,17,20,25,28,35,44,44,2329,0,10,10.790031729306035,3.8704000180587173,44.39329996239394,42.62215543151567
1780040048,50,,Aggregated,33.000000,0.000000,10,12,13,14,17,21,25,29,35,44,44,2358,0,10,10.882614926777487,3.8704000180587173,44.39329996239394,42.60262934690416
1780040049,50,,Aggregated,32.800000,0.000000,10,12,13,14,17,21,25,29,35,44,44,2396,0,10,10.910796993999012,3.8704000180587173,44.39329996239394,42.602671118530886
1780040050,50,,Aggregated,32.800000,0.000000,10,12,13,14,17,20,25,29,35,44,44,2426,0,10,10.915218053580633,3.8704000180587173,44.39329996239394,42.57914262159934
1780040051,50,,Aggregated,33.100000,0.000000,10,12,13,14,18,21,25,29,35,44,44,2462,0,10,10.98964073839745,3.8704000180587173,44.39329996239394,42.59870024370431
1780040052,50,,Aggregated,33.100000,0.000000,10,12,13,14,18,21,25,29,35,44,44,2488,0,10,11.006747225899897,3.8704000180587173,44.39329996239394,42.60932475884244
1780040053,50,,Aggregated,33.100000,0.000000,10,12,13,14,18,21,25,29,35,44,44,2525,0,10,11.048945939804584,3.8704000180587173,44.39329996239394,42.59683168316832
1780040054,50,,Aggregated,32.600000,0.000000,10,12,13,14,18,21,25,29,35,44,44,2562,0,10,11.072732512817328,3.8704000180587173,44.39329996239394,42.62763466042155
1780040055,50,,Aggregated,32.500000,0.000000,10,12,13,14,18,21,25,29,35,44,44,2592,0,10,11.128672722811139,3.8704000180587173,44.39329996239394,42.64043209876543
1780040056,50,,Aggregated,32.900000,0.000000,10,12,13,14,18,21,25,29,35,44,44,2629,0,10,11.159398744051753,3.8704000180587173,44.39329996239394,42.64549258273107
1780040057,50,,Aggregated,33.100000,0.000000,10,12,13,14,18,21,25,29,35,44,44,2661,0,10,11.172575346757341,3.8704000180587173,44.39329996239394,42.64599774520857
1780040058,50,,Aggregated,32.700000,0.000000,10,12,13,15,18,21,25,29,35,44,44,2693,0,10,11.232086074217944,3.8704000180587173,44.39329996239394,42.70553286297809
1780040059,50,,Aggregated,32.900000,0.000000,10,12,13,15,18,21,25,29,35,44,44,2729,0,10,11.29670637516737,3.8704000180587173,44.39329996239394,42.698424331256874
1780040060,50,,Aggregated,33.400000,0.000000,10,12,13,15,18,21,25,29,35,44,44,2757,0,10,11.31999582792188,3.8704000180587173,44.39329996239394,42.72506347479144
1780040061,50,,Aggregated,32.800000,0.000000,10,12,14,15,18,21,26,29,35,44,44,2791,0,10,11.345256179821751,3.8704000180587173,44.39329996239394,42.750627015406664
1780040062,50,,Aggregated,32.800000,0.000000,10,12,14,15,18,22,26,29,35,44,44,2824,0,10,11.399867173745006,3.8704000180587173,44.39329996239394,42.76062322946176
1780040063,50,,Aggregated,32.700000,0.000000,10,12,14,15,18,22,26,29,37,44,44,2858,0,10,11.444963365517872,3.8704000180587173,44.39329996239394,42.749475157452764
1780040064,50,,Aggregated,32.900000,0.000000,10,12,14,15,18,22,26,29,37,44,44,2891,0,10,11.466431061568757,3.8704000180587173,44.39329996239394,42.739536492563126
1780040065,50,,Aggregated,33.200000,0.000000,10,12,14,15,18,22,26,29,37,44,44,2921,0,10,11.504019273971728,3.8704000180587173,44.39329996239394,42.74495035946594
1780040066,50,,Aggregated,32.400000,0.000000,10,12,14,15,18,22,26,29,37,44,44,2952,0,10,11.515108976692344,3.8704000180587173,44.39329996239394,42.72628726287263
1780040067,50,,Aggregated,32.600000,0.000000,10,12,14,15,18,22,26,29,37,44,44,2988,0,10,11.523984905952274,3.8704000180587173,44.39329996239394,42.70983935742972
1780040068,50,,Aggregated,32.500000,0.000000,10,13,14,15,18,22,26,30,35,44,44,3024,0,10,11.564372387145234,3.8704000180587173,44.39329996239394,42.708002645502646
1780040069,50,,Aggregated,32.400000,0.000000,11,13,14,15,19,22,26,30,35,44,44,3057,0,11,11.596850572092386,3.8704000180587173,44.39329996239394,42.703303892705264
1780040070,50,,Aggregated,32.100000,0.000000,11,13,14,15,19,22,27,30,44,51,51,3090,0,11,11.676127151669,3.8704000180587173,51.00770003627986,42.7368932038835
1780040071,50,,Aggregated,33.300000,0.000000,11,13,14,15,19,23,28,33,48,54,54,3126,0,11,11.870872872377795,3.8704000180587173,54.371200036257505,42.75655790147153
1780040072,50,,Aggregated,32.500000,0.000000,11,13,14,15,19,23,28,33,48,54,54,3154,0,11,11.904610018814296,3.8704000180587173,54.371200036257505,42.74920735573875
1780040073,50,,Aggregated,32.900000,0.000000,11,13,14,15,19,23,28,33,48,54,54,3189,0,11,11.925249011912896,3.8704000180587173,54.371200036257505,42.76889306992788
1780040074,50,,Aggregated,33.100000,0.000000,11,13,14,15,19,23,28,33,48,54,54,3224,0,11,11.932967462533306,3.8704000180587173,54.371200036257505,42.78753101736973
1780040075,50,,Aggregated,32.500000,0.000000,11,13,14,15,19,23,28,33,48,54,54,3250,0,11,11.946885507303076,3.8704000180587173,54.371200036257505,42.780307692307694
1780040076,50,,Aggregated,33.100000,0.000000,11,13,14,15,19,23,28,33,48,54,54,3286,0,11,11.940650942982517,3.8704000180587173,54.371200036257505,42.78819233110164
1780040077,50,,Aggregated,33.300000,0.000000,11,13,14,15,19,23,28,33,48,54,54,3322,0,11,11.971691571044849,3.8704000180587173,54.371200036257505,42.80885009030705
1780040078,50,,Aggregated,32.500000,0.000000,11,13,14,15,19,23,28,33,48,54,54,3355,0,11,11.959739880540566,3.8704000180587173,54.371200036257505,42.823248882265275
1780040079,50,,Aggregated,32.900000,0.000000,11,13,14,15,19,23,28,33,48,54,54,3390,0,11,11.94810828885646,3.8704000180587173,54.371200036257505,42.813274336283186
1780040080,50,,Aggregated,33.100000,0.000000,11,13,14,15,19,23,28,32,48,54,54,3423,0,11,11.966136225301684,3.8704000180587173,54.371200036257505,42.80893952673094
1780040081,50,,Aggregated,32.500000,0.000000,11,13,14,15,19,23,28,32,48,54,54,3457,0,11,11.984738356808007,3.8704000180587173,54.371200036257505,42.82152155047729
1780040083,50,,Aggregated,33.100000,0.000000,11,13,14,15,19,23,28,32,48,54,54,3488,0,11,11.995874569722485,3.8704000180587173,54.371200036257505,42.820814220183486
1780040084,50,,Aggregated,33.200000,0.000000,11,13,14,15,19,23,28,32,48,54,54,3523,0,11,12.022648168859405,3.8704000180587173,54.371200036257505,42.814930456996876
1780040085,50,,Aggregated,33.100000,0.000000,11,13,14,15,19,23,28,32,48,54,54,3557,0,11,12.03876938408391,3.8704000180587173,54.371200036257505,42.821478774247964
1780040086,50,,Aggregated,33.200000,0.000000,11,13,14,15,19,23,28,32,48,54,54,3591,0,11,12.049746839096185,3.8704000180587173,54.371200036257505,42.82957393483709
1780040087,50,,Aggregated,33.200000,0.000000,11,13,14,15,19,23,28,31,48,54,54,3624,0,11,12.060357312108781,3.8704000180587173,54.371200036257505,42.81539735099338
1780040088,50,,Aggregated,32.700000,0.000000,11,13,14,15,19,23,28,31,48,54,54,3660,0,11,12.077499398690664,3.8704000180587173,54.371200036257505,42.794262295081964
1780040089,50,,Aggregated,33.700000,0.000000,11,13,14,15,19,23,28,31,48,54,54,3692,0,11,12.087250676915202,3.8704000180587173,54.371200036257505,42.768418201516795
1780040090,50,,Aggregated,33.700000,0.000000,11,13,14,15,19,23,28,30,48,54,54,3728,0,11,12.075527923604096,3.8704000180587173,54.371200036257505,42.772532188841204
1780040091,50,,Aggregated,33.500000,0.000000,11,13,14,15,19,23,28,30,48,54,54,3760,0,11,12.076594467996868,3.8704000180587173,54.371200036257505,42.77154255319149
1780040092,50,,Aggregated,33.300000,0.000000,11,13,14,15,19,23,28,30,48,54,54,3788,0,11,12.082875607142602,3.8704000180587173,54.371200036257505,42.771119324181626
1780040093,50,,Aggregated,33.400000,0.000000,11,13,14,15,19,23,28,30,48,54,54,3823,0,11,12.10097248225419,3.8704000180587173,54.371200036257505,42.77870782108292
1780040094,50,,Aggregated,32.800000,0.000000,11,13,14,15,19,23,28,30,48,54,54,3857,0,11,12.100396188647753,3.8704000180587173,54.371200036257505,42.76536168006223
1780040095,50,,Aggregated,33.200000,0.000000,11,13,14,15,19,23,28,30,48,54,54,3889,0,11,12.09714594992789,3.8704000180587173,54.371200036257505,42.78194908716894
1780040096,50,,Aggregated,33.000000,0.000000,11,13,14,15,19,23,28,30,48,54,54,3922,0,11,12.100071366425187,3.8704000180587173,54.371200036257505,42.76772055073942
1780040097,50,,Aggregated,33.000000,0.000000,11,13,14,15,19,23,28,30,48,54,54,3957,0,11,12.102576901527563,3.8704000180587173,54.371200036257505,42.79580490270407
1780040098,50,,Aggregated,33.000000,0.000000,11,13,14,15,19,23,28,30,48,54,54,3988,0,11,12.070234478455982,3.8704000180587173,54.371200036257505,42.81469408224674
1780040099,50,,Aggregated,33.100000,0.000000,11,13,14,15,19,23,28,30,47,54,54,4022,0,11,12.054511810050169,3.8704000180587173,54.371200036257505,42.78766782695177
1780040100,50,,Aggregated,32.500000,0.000000,11,13,14,15,19,23,28,30,47,54,54,4052,0,11,12.02770488651337,3.8704000180587173,54.371200036257505,42.77788746298124
1780040101,50,,Aggregated,32.700000,0.000000,11,13,14,15,19,23,28,30,47,54,54,4090,0,11,11.983381809432215,3.8704000180587173,54.371200036257505,42.76356968215159
1780040102,50,,Aggregated,32.700000,0.000000,11,13,14,15,19,23,28,30,47,54,54,4121,0,11,11.956235209950675,3.8704000180587173,54.371200036257505,42.768745450133466
1780040103,50,,Aggregated,32.400000,0.000000,11,13,14,15,19,23,28,30,47,54,54,4157,0,11,11.949329059507177,3.8704000180587173,54.371200036257505,42.784219388982436
1780040104,50,,Aggregated,33.100000,0.000000,11,13,14,15,19,22,28,30,47,54,54,4189,0,11,11.95307605651755,3.8704000180587173,54.371200036257505,42.78037717832418
1780040105,50,,Aggregated,33.000000,0.000000,11,13,14,15,19,23,28,30,47,54,54,4223,0,11,11.950104523065521,3.8704000180587173,54.371200036257505,42.79422211697845
1780040106,50,,Aggregated,33.000000,0.000000,11,13,14,15,19,22,28,30,47,54,54,4262,0,11,11.919238221707502,3.8704000180587173,54.371200036257505,42.80056311590803
1780040107,50,,Aggregated,33.400000,0.000000,11,13,14,15,19,22,28,30,47,54,54,4290,0,11,11.900035641264683,3.8704000180587173,54.371200036257505,42.81212121212121
1780040108,50,,Aggregated,33.100000,0.000000,11,13,14,15,19,22,28,30,47,54,54,4326,0,11,11.869808969236876,3.8704000180587173,54.371200036257505,42.824549237170594
1780040109,50,,Aggregated,33.100000,0.000000,11,13,14,15,19,22,28,30,47,54,54,4360,0,11,11.840963968072607,3.8704000180587173,54.371200036257505,42.81376146788991
1780040110,50,,Aggregated,33.700000,0.000000,11,13,14,15,19,22,28,30,47,54,54,4389,0,11,11.822029414724012,3.8704000180587173,54.371200036257505,42.81385281385281
1780040111,50,,Aggregated,33.600000,0.000000,11,13,14,15,19,22,28,30,47,54,54,4426,0,11,11.82131369207774,3.8704000180587173,54.371200036257505,42.83438770899232
